HostTaxID,Host,HostGenus,HostFamily,HostOrder,HostClass,HostNCBIResolved
61388,prionailurus viverrinus,prionailurus,felidae,carnivora,mammalia,TRUE
94194,prionodon linsang,prionodon,viverridae,carnivora,mammalia,TRUE
238049,prionurus scalprum,prionurus,acanthuridae,acanthuriformes,actinopteri,TRUE
316347,pristiapogon exostigma,pristiapogon,apogonidae,kurtiformes,actinopteri,TRUE
443712,pristipomoides sieboldii,pristipomoides,lutjanidae,lutjaniformes,actinopteri,TRUE
141839,probosciger aterrimus,probosciger,cacatuidae,psittaciformes,aves,TRUE
157669,procapra gutturosa,procapra,bovidae,artiodactyla,mammalia,TRUE
157668,procapra przewalskii,procapra,bovidae,artiodactyla,mammalia,TRUE
175932,procarduelis nipalensis,procarduelis,fringillidae,passeriformes,aves,TRUE
9813,procavia capensis,procavia,procaviidae,hyracoidea,mammalia,TRUE
53665,procellaria aequinoctialis,procellaria,procellariidae,procellariiformes,aves,TRUE
373033,procolobus verus,procolobus,cercopithecidae,primates,mammalia,TRUE
92522,procyon cancrivorus,procyon,procyonidae,carnivora,mammalia,TRUE
9654,procyon lotor,procyon,procyonidae,carnivora,mammalia,TRUE
2911592,procyon pygmaeus,procyon,procyonidae,carnivora,mammalia,TRUE
128106,proechimys cuvieri,proechimys,echimyidae,rodentia,mammalia,TRUE
10163,proechimys guairae,proechimys,echimyidae,rodentia,mammalia,TRUE
128105,proechimys guyannensis,proechimys,echimyidae,rodentia,mammalia,TRUE
34837,proechimys longicaudatus,proechimys,echimyidae,rodentia,mammalia,TRUE
1246547,proechimys semispinosus,proechimys,echimyidae,rodentia,mammalia,TRUE
167954,proechimys sp.,proechimys,echimyidae,rodentia,mammalia,TRUE
173220,progne subis,progne,hirundinidae,passeriformes,aves,TRUE
254652,promerops cafer,promerops,nectariniidae,passeriformes,aves,TRUE
379532,propithecus coquereli,propithecus,indriidae,primates,mammalia,TRUE
83281,propithecus diadema,propithecus,indriidae,primates,mammalia,TRUE
34825,propithecus verreauxi,propithecus,indriidae,primates,mammalia,TRUE
263716,proscyllium habereri,proscyllium,proscylliidae,carcharhiniformes,chondrichthyes,TRUE
9680,proteles cristata,proteles,hyaenidae,carnivora,mammalia,TRUE
103944,protobothrops mucrosquamatus,protobothrops,viperidae,squamata,lepidosauria,TRUE
181117,prunella modularis,prunella,prunellidae,passeriformes,aves,TRUE
187444,prunella montanella,prunella,prunellidae,passeriformes,aves,TRUE
48139,psammomys obesus,psammomys,muridae,rodentia,mammalia,TRUE
84847,psarocolius decumanus,psarocolius,icteridae,passeriformes,aves,TRUE
186230,psarocolius wagleri,psarocolius,icteridae,passeriformes,aves,TRUE
163124,psenopsis anomala,psenopsis,centrolophidae,scombriformes,actinopteri,TRUE
1107342,psephotellus chrysopterygius,psephotellus,psittaculidae,psittaciformes,aves,TRUE
515672,psephotellus dissimilis,psephotellus,psittaculidae,psittaciformes,aves,TRUE
286129,psephotellus varius,psephotellus,psittaculidae,psittaciformes,aves,TRUE
176047,psephotus haematonotus,psephotus,psittacidae,psittaciformes,aves,TRUE
242566,pseudacris clarkii,pseudacris,hylidae,anura,amphibia,TRUE
189920,pseudacris crucifer,pseudacris,hylidae,anura,amphibia,TRUE
242564,pseudacris feriarum,pseudacris,hylidae,anura,amphibia,TRUE
242562,pseudacris maculata,pseudacris,hylidae,anura,amphibia,TRUE
1475061,pseudacris sierra,pseudacris,hylidae,anura,amphibia,TRUE
983944,pseudambassis baculis,pseudambassis,ambassidae,,actinopteri,TRUE
270578,pseudanthias squamipinnis,pseudanthias,anthiadidae,perciformes,actinopteri,TRUE
667123,pseudemys concinna,pseudemys,emydidae,testudines,,TRUE
2926661,pseudetroplus maculatus,pseudetroplus,cichlidae,cichliformes,actinopteri,TRUE
349646,pseudocaranx dentex,pseudocaranx,carangidae,carangiformes,actinopteri,TRUE
9333,pseudocheirus peregrinus,pseudocheirus,pseudocheiridae,diprotodontia,mammalia,TRUE
52620,pseudochondrostoma polylepis,pseudochondrostoma,leuciscidae,cypriniformes,actinopteri,TRUE
352917,pseudohemiculter dispar,pseudohemiculter,xenocyprididae,cypriniformes,actinopteri,TRUE
3370639,pseudohydromys musseri,pseudohydromys,muridae,rodentia,mammalia,TRUE
59542,pseudois nayaur,pseudois,bovidae,artiodactyla,mammalia,TRUE
442614,pseudomys novaehollandiae,pseudomys,muridae,rodentia,mammalia,TRUE
356242,pseudophryne coriacea,pseudophryne,myobatrachidae,anura,amphibia,TRUE
8265,pseudopleuronectes americanus,pseudopleuronectes,pleuronectidae,pleuronectiformes,actinopteri,TRUE
245875,pseudopleuronectes yokohamae,pseudopleuronectes,pleuronectidae,pleuronectiformes,actinopteri,TRUE
181119,pseudopodoces humilis,pseudopodoces,paridae,passeriformes,aves,TRUE
51549,pseudorasbora parva,pseudorasbora,gobionidae,cypriniformes,actinopteri,TRUE
82174,pseudorca crassidens,pseudorca,delphinidae,artiodactyla,mammalia,TRUE
253863,pseudorhombus arsius,pseudorhombus,paralichthyidae,pleuronectiformes,actinopteri,TRUE
171416,pseudorhombus cinnamoneus,pseudorhombus,paralichthyidae,pleuronectiformes,actinopteri,TRUE
195643,pseudorhombus pentophthalmus,pseudorhombus,paralichthyidae,pleuronectiformes,actinopteri,TRUE
2778567,pseudoromicia brunnea,pseudoromicia,vespertilionidae,chiroptera,mammalia,TRUE
3370648,pseudoromicia tenuipinnis,pseudoromicia,vespertilionidae,chiroptera,mammalia,TRUE
555335,pseudoscops clamator,pseudoscops,strigidae,strigiformes,aves,TRUE
8156,pseudosimochromis babaulti,pseudosimochromis,cichlidae,cichliformes,actinopteri,TRUE
683183,pseudosimochromis pleurospilus,pseudosimochromis,cichlidae,cichliformes,actinopteri,TRUE
436191,pseudoxenodon bambusicola,pseudoxenodon,colubridae,squamata,lepidosauria,TRUE
3150401,psilopogon zeylanicus,psilopogon,megalaimidae,piciformes,aves,TRUE
12946,psittacara erythrogenys,psittacara,psittacidae,psittaciformes,aves,TRUE
867388,psittacara finschi,psittacara,psittacidae,psittaciformes,aves,TRUE
178885,psittacara leucophthalmus,psittacara,psittacidae,psittaciformes,aves,TRUE
867391,psittacara wagleri,psittacara,psittacidae,psittaciformes,aves,TRUE
232635,psittacula alexandri,psittacula,psittacidae,psittaciformes,aves,TRUE
232642,psittacula columboides,psittacula,psittacidae,psittaciformes,aves,TRUE
232645,psittacula cyanocephala,psittacula,psittacidae,psittaciformes,aves,TRUE
57074,psittacula derbiana,psittacula,psittacidae,psittaciformes,aves,TRUE
232653,psittacula echo,psittacula,psittacidae,psittaciformes,aves,TRUE
1560315,psittacula eques,psittacula,psittacidae,psittaciformes,aves,TRUE
232655,psittacula eupatria,psittacula,psittacidae,psittaciformes,aves,TRUE
703991,psittacula finschii,psittacula,psittacidae,psittaciformes,aves,TRUE
232620,psittacula himalayana,psittacula,psittacidae,psittaciformes,aves,TRUE
9228,psittacula krameri,psittacula,psittacidae,psittaciformes,aves,TRUE
232646,psittacula krameri,psittacula,psittacidae,psittaciformes,aves,TRUE
2100722,psittacula sp.,psittacula,psittacidae,psittaciformes,aves,TRUE
274071,psittaculirostris edwardsii,psittaculirostris,psittacidae,psittaciformes,aves,TRUE
57247,psittacus erithacus,psittacus,psittacidae,psittaciformes,aves,TRUE
382670,psittacus erithacus,psittacus,psittacidae,psittaciformes,aves,TRUE
1549196,psittacus timneh,psittacus,psittacidae,psittaciformes,aves,TRUE
176074,psitteuteles goldiei,psitteuteles,psittaculidae,psittaciformes,aves,TRUE
2933645,ptenochirus jagorii,ptenochirus,pteropodidae,chiroptera,mammalia,TRUE
215349,pterapogon kauderni,pterapogon,apogonidae,kurtiformes,actinopteri,TRUE
681206,pteridophora alberti,pteridophora,paradisaeidae,passeriformes,aves,TRUE
666326,pternistis leucoscepus,pternistis,phasianidae,galliformes,aves,TRUE
1278208,pterocles exustus,pterocles,pteroclidae,pterocliformes,aves,TRUE
53668,pterodroma cookii,pterodroma,procellariidae,procellariiformes,aves,TRUE
283161,pteroglossus torquatus,pteroglossus,ramphastidae,piciformes,aves,TRUE
285011,pteroglossus viridis,pteroglossus,ramphastidae,piciformes,aves,TRUE
490279,pterois lunulata,pterois,scorpaenidae,perciformes,actinopteri,TRUE
2203464,pteronotus alitonus,pteronotus,mormoopidae,chiroptera,mammalia,TRUE
94956,pteronotus davyi,pteronotus,mormoopidae,chiroptera,mammalia,TRUE
59476,pteronotus parnellii,pteronotus,mormoopidae,chiroptera,mammalia,TRUE
118856,pteronotus personatus,pteronotus,mormoopidae,chiroptera,mammalia,TRUE
280976,pteronotus rubiginosus,pteronotus,mormoopidae,chiroptera,mammalia,TRUE
74131,pterophyllum scalare,pterophyllum,cichlidae,cichliformes,actinopteri,TRUE
58082,pteropus admiralitatum,pteropus,pteropodidae,chiroptera,mammalia,TRUE
9402,pteropus alecto,pteropus,pteropodidae,chiroptera,mammalia,TRUE
1291037,pteropus capistratus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
328804,pteropus conspicillatus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
385575,pteropus dasymallus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
9405,pteropus hypomelanus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
166054,pteropus lylei,pteropus,pteropodidae,chiroptera,mammalia,TRUE
143291,pteropus medius,pteropus,pteropodidae,chiroptera,mammalia,TRUE
1562761,pteropus melanotus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
170224,pteropus neohibernicus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
9403,pteropus poliocephalus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
161598,pteropus pumilus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
77216,pteropus rodricensis,pteropus,pteropodidae,chiroptera,mammalia,TRUE
196297,pteropus rufus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
94117,pteropus scapulatus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
1562770,pteropus sp.,pteropus,pteropodidae,chiroptera,mammalia,TRUE
77217,pteropus tonganus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
132908,pteropus vampyrus,pteropus,pteropodidae,chiroptera,mammalia,TRUE
1367116,pterygotrigla hemisticta,pterygotrigla,triglidae,perciformes,actinopteri,TRUE
192173,ptyas major,ptyas,colubridae,squamata,lepidosauria,TRUE
109989,ptychadena sp.,ptychadena,ptychadenidae,anura,amphibia,TRUE
163861,pudu puda,pudu,cervidae,artiodactyla,mammalia,TRUE
48688,puffinus puffinus,puffinus,procellariidae,procellariiformes,aves,TRUE
9696,puma concolor,puma,felidae,carnivora,mammalia,TRUE
694476,puma concolor,puma,felidae,carnivora,mammalia,TRUE
1608482,puma yagouaroundi,puma,felidae,carnivora,mammalia,TRUE
1606681,puntigrus tetrazona,puntigrus,cyprinidae,cypriniformes,actinopteri,TRUE
336387,purpureicephalus spurius,purpureicephalus,psittacidae,psittaciformes,aves,TRUE
693431,pusa caspica,pusa,phocidae,carnivora,mammalia,TRUE
9718,pusa hispida,pusa,phocidae,carnivora,mammalia,TRUE
9719,pusa sibirica,pusa,phocidae,carnivora,mammalia,TRUE
182897,pycnonotus jocosus,pycnonotus,pycnonotidae,passeriformes,aves,TRUE
1208751,pycnonotus leucotis,pycnonotus,pycnonotidae,passeriformes,aves,TRUE
125283,pycnonotus sinensis,pycnonotus,pycnonotidae,passeriformes,aves,TRUE
54133,pygathrix nemaeus,pygathrix,cercopithecidae,primates,mammalia,TRUE
1041408,pygeretmus pumilio,pygeretmus,dipodidae,rodentia,mammalia,TRUE
42514,pygocentrus nattereri,pygocentrus,serrasalmidae,characiformes,actinopteri,TRUE
9238,pygoscelis adeliae,pygoscelis,spheniscidae,sphenisciformes,aves,TRUE
79643,pygoscelis antarcticus,pygoscelis,spheniscidae,sphenisciformes,aves,TRUE
30457,pygoscelis papua,pygoscelis,spheniscidae,sphenisciformes,aves,TRUE
267972,pyrenestes sanguineus,pyrenestes,estrildidae,passeriformes,aves,TRUE
265639,pyriglena leucoptera,pyriglena,formicariidae,passeriformes,aves,TRUE
114375,pyroderus scutatus,pyroderus,cotingidae,passeriformes,aves,TRUE
56789,pyrrhocorax graculus,pyrrhocorax,corvidae,passeriformes,aves,TRUE
175815,pyrrhula erythaca,pyrrhula,fringillidae,passeriformes,aves,TRUE
176086,pyrrhula pyrrhula,pyrrhula,fringillidae,passeriformes,aves,TRUE
37607,pyrrhula pyrrhula,pyrrhula,fringillidae,passeriformes,aves,TRUE
311901,pyrrhura cruentata,pyrrhura,psittacidae,psittaciformes,aves,TRUE
211511,pyrrhura frontalis,pyrrhura,psittacidae,psittaciformes,aves,TRUE
311890,pyrrhura griseipectus,pyrrhura,psittacidae,psittaciformes,aves,TRUE
311895,pyrrhura molinae,pyrrhura,psittacidae,psittaciformes,aves,TRUE
311897,pyrrhura perlata,pyrrhura,psittacidae,psittaciformes,aves,TRUE
51910,pyrrhura picta,pyrrhura,psittacidae,psittaciformes,aves,TRUE
311893,pyrrhura rhodocephala,pyrrhura,psittacidae,psittaciformes,aves,TRUE
1488551,python anchietae,python,pythonidae,squamata,lepidosauria,TRUE
176946,python bivittatus,python,pythonidae,squamata,lepidosauria,TRUE
2083012,python breitensteini,python,pythonidae,squamata,lepidosauria,TRUE
461330,python brongersmai,python,pythonidae,squamata,lepidosauria,TRUE
143536,python curtus,python,pythonidae,squamata,lepidosauria,TRUE
51750,python molurus,python,pythonidae,squamata,lepidosauria,TRUE
51751,python regius,python,pythonidae,squamata,lepidosauria,TRUE
247529,pytilia hypogrammica,pytilia,estrildidae,passeriformes,aves,TRUE
30357,pyxicephalus adspersus,pyxicephalus,pyxicephalidae,anura,amphibia,TRUE
66194,pyxis arachnoides,pyxis,testudinidae,testudines,,TRUE
66193,pyxis planicauda,pyxis,testudinidae,testudines,,TRUE
120502,quasipaa boulengeri,quasipaa,dicroglossidae,anura,amphibia,TRUE
109965,quasipaa spinosa,quasipaa,dicroglossidae,anura,amphibia,TRUE
187445,quelea quelea,quelea,ploceidae,passeriformes,aves,TRUE
84780,quiscalus major,quiscalus,icteridae,passeriformes,aves,TRUE
64278,quiscalus mexicanus,quiscalus,icteridae,passeriformes,aves,TRUE
84782,quiscalus quiscula,quiscalus,icteridae,passeriformes,aves,TRUE
141264,rachycentron canadum,rachycentron,rachycentridae,carangiformes,actinopteri,TRUE
3151041,radjah radjah,radjah,anatidae,anseriformes,aves,TRUE
7781,raja clavata,raja,rajidae,rajiformes,chondrichthyes,TRUE
54496,rallus aquaticus,rallus,rallidae,gruiformes,aves,TRUE
322580,ramphastos dicolorus,ramphastos,ramphastidae,piciformes,aves,TRUE
322582,ramphastos sulfuratus,ramphastos,ramphastidae,piciformes,aves,TRUE
207748,ramphastos swainsonii,ramphastos,ramphastidae,piciformes,aves,TRUE
95723,ramphastos toco,ramphastos,ramphastidae,piciformes,aves,TRUE
36730,ramphocelus carbo,ramphocelus,thraupidae,passeriformes,aves,TRUE
36725,ramphocelus passerinii,ramphocelus,thraupidae,passeriformes,aves,TRUE
160496,rana aurora,rana,ranidae,anura,amphibia,TRUE
51331,rana dalmatina,rana,ranidae,anura,amphibia,TRUE
71582,rana dybowskii,rana,ranidae,anura,amphibia,TRUE
909062,rana hanluica,rana,ranidae,anura,amphibia,TRUE
113383,rana huanrensis,rana,ranidae,anura,amphibia,TRUE
168100,rana iberica,rana,ranidae,anura,amphibia,TRUE
1868470,rana jiemuxiensis,rana,ranidae,anura,amphibia,TRUE
58176,rana luteiventris,rana,ranidae,anura,amphibia,TRUE
69834,rana pretiosa,rana,ranidae,anura,amphibia,TRUE
168099,rana pyrenaica,rana,ranidae,anura,amphibia,TRUE
8407,rana temporaria,rana,ranidae,anura,amphibia,TRUE
86329,rangifer tarandus,rangifer,cervidae,artiodactyla,mammalia,TRUE
9870,rangifer tarandus,rangifer,cervidae,artiodactyla,mammalia,TRUE
86327,rangifer tarandus,rangifer,cervidae,artiodactyla,mammalia,TRUE
191431,rangifer tarandus,rangifer,cervidae,artiodactyla,mammalia,TRUE
85591,ranitomeya ventrimaculata,ranitomeya,dendrobatidae,anura,amphibia,TRUE
336083,ranoidea alboguttata,ranoidea,hylidae,anura,amphibia,TRUE
317313,ranoidea brevipes,ranoidea,hylidae,anura,amphibia,TRUE
30344,ranoidea caerulea,ranoidea,hylidae,anura,amphibia,TRUE
30345,ranoidea splendida,ranoidea,hylidae,anura,amphibia,TRUE
59544,raphicerus campestris,raphicerus,bovidae,artiodactyla,mammalia,TRUE
66436,raphicerus sharpei,raphicerus,bovidae,artiodactyla,mammalia,TRUE
69077,rattus andamanensis,rattus,muridae,rodentia,mammalia,TRUE
1799704,rattus annandalei,rattus,muridae,rodentia,mammalia,TRUE
83752,rattus argentiventer,rattus,muridae,rodentia,mammalia,TRUE
34854,rattus exulans,rattus,muridae,rodentia,mammalia,TRUE
69074,rattus flavipectus,rattus,muridae,rodentia,mammalia,TRUE
10119,rattus fuscipes,rattus,muridae,rodentia,mammalia,TRUE
435406,rattus hoffmanni,rattus,muridae,rodentia,mammalia,TRUE
69075,rattus losea,rattus,muridae,rodentia,mammalia,TRUE
472760,rattus lutreolus,rattus,muridae,rodentia,mammalia,TRUE
508668,rattus nitidus,rattus,muridae,rodentia,mammalia,TRUE
10116,rattus norvegicus,rattus,muridae,rodentia,mammalia,TRUE
583359,rattus pyctoris,rattus,muridae,rodentia,mammalia,TRUE
10117,rattus rattus,rattus,muridae,rodentia,mammalia,TRUE
796024,rattus rattus,rattus,muridae,rodentia,mammalia,TRUE
10120,rattus sordidus,rattus,muridae,rodentia,mammalia,TRUE
10118,rattus sp.,rattus,muridae,rodentia,mammalia,TRUE
35732,rattus tanezumi,rattus,muridae,rodentia,mammalia,TRUE
1167227,rattus tanezumi,rattus,muridae,rodentia,mammalia,TRUE
83755,rattus tiomanicus,rattus,muridae,rodentia,mammalia,TRUE
2683850,rattus xanthurus,rattus,muridae,rodentia,mammalia,TRUE
226822,ratufa bicolor,ratufa,sciuridae,rodentia,mammalia,TRUE
1479094,ratufa macroura,ratufa,sciuridae,rodentia,mammalia,TRUE
171275,recurvirostra avosetta,recurvirostra,recurvirostridae,charadriiformes,aves,TRUE
2202208,recurvirostra novaehollandiae,recurvirostra,recurvirostridae,charadriiformes,aves,TRUE
59554,redunca arundinum,redunca,bovidae,artiodactyla,mammalia,TRUE
59555,redunca fulvorufula,redunca,bovidae,artiodactyla,mammalia,TRUE
59556,redunca redunca,redunca,bovidae,artiodactyla,mammalia,TRUE
68468,regulus regulus,regulus,regulidae,passeriformes,aves,TRUE
13245,regulus satrapa,regulus,regulidae,passeriformes,aves,TRUE
111784,reinhardtius hippoglossoides,reinhardtius,pleuronectidae,pleuronectiformes,actinopteri,TRUE
319462,reithrodontomys creper,reithrodontomys,cricetidae,rodentia,mammalia,TRUE
56213,reithrodontomys fulvescens,reithrodontomys,cricetidae,rodentia,mammalia,TRUE
44234,reithrodontomys megalotis,reithrodontomys,cricetidae,rodentia,mammalia,TRUE
89150,reithrodontomys mexicanus,reithrodontomys,cricetidae,rodentia,mammalia,TRUE
3137350,reithrodontomys sp.,reithrodontomys,cricetidae,rodentia,mammalia,TRUE
89102,reithrodontomys sumichrasti,reithrodontomys,cricetidae,rodentia,mammalia,TRUE
1503340,repomucenus lunatus,repomucenus,callionymidae,syngnathiformes,actinopteri,TRUE
170203,retropinna retropinna,retropinna,retropinnidae,osmeriformes,actinopteri,TRUE
182228,retropinna semoni,retropinna,retropinnidae,osmeriformes,actinopteri,TRUE
59946,rexea solandri,rexea,gempylidae,scombriformes,actinopteri,TRUE
121573,rhabdomys pumilio,rhabdomys,muridae,rodentia,mammalia,TRUE
126484,rhabdophis tigrinus,rhabdophis,colubridae,squamata,lepidosauria,TRUE
182642,rhabdosargus sarba,rhabdosargus,sparidae,spariformes,actinopteri,TRUE
30333,rhaebo haematiticus,rhaebo,bufonidae,anura,amphibia,TRUE
8797,rhea americana,rhea,rheidae,rheiformes,aves,TRUE
8795,rhea pennata,rhea,rheidae,rheiformes,aves,TRUE
194408,rhinatrema bivittatum,rhinatrema,rhinatrematidae,gymnophiona,amphibia,TRUE
259920,rhincodon typus,rhincodon,rhincodontidae,orectolobiformes,chondrichthyes,TRUE
8386,rhinella marina,rhinella,bufonidae,anura,amphibia,TRUE
42863,rhinobatos hynnicephalus,rhinobatos,rhinobatidae,rhinopristiformes,chondrichthyes,TRUE
9809,rhinoceros unicornis,rhinoceros,rhinocerotidae,perissodactyla,mammalia,TRUE
320431,rhinolophus acuminatus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
59477,rhinolophus affinis,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
249024,rhinolophus alcyone,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
519037,rhinolophus blasii,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
337452,rhinolophus borneensis,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
302408,rhinolophus capensis,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
59478,rhinolophus clivosus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
867891,rhinolophus coelophyllus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
196296,rhinolophus cornutus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
178895,rhinolophus creaghi,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
49443,rhinolophus darlingi,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
608656,rhinolophus denti,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
519038,rhinolophus eloquens,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
109476,rhinolophus euryale,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
59479,rhinolophus ferrumequinum,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
302410,rhinolophus fumigatus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
302411,rhinolophus hildebrandti,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
77218,rhinolophus hipposideros,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
519039,rhinolophus landeri,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
188570,rhinolophus lepidus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
2603865,rhinolophus lobatus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
337453,rhinolophus luctus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
196889,rhinolophus macrotis,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
608659,rhinolophus malayanus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
476588,rhinolophus marshalli,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
76836,rhinolophus megaphyllus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
342862,rhinolophus mehelyi,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
169756,rhinolophus monoceros,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
188571,rhinolophus pearsonii,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
76837,rhinolophus philippinensis,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
159858,rhinolophus pusillus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
376555,rhinolophus pusillus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
188572,rhinolophus rex,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
2603866,rhinolophus rhodesiae,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
89398,rhinolophus rouxii,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
608708,rhinolophus shameli,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
867892,rhinolophus siamensis,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
519041,rhinolophus simulator,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
89399,rhinolophus sinicus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
3075052,rhinolophus sp.,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
430491,rhinolophus stheno,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
476589,rhinolophus thomasi,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
430492,rhinolophus trifoliatus,rhinolophus,rhinolophidae,chiroptera,mammalia,TRUE
391222,rhinomuraena quaesita,rhinomuraena,muraenidae,anguilliformes,actinopteri,TRUE
270786,rhinonicteris aurantia,rhinonicteris,rhinonycteridae,chiroptera,mammalia,TRUE
138707,rhinophylla pumilio,rhinophylla,phyllostomidae,chiroptera,mammalia,TRUE
61622,rhinopithecus roxellana,rhinopithecus,cercopithecidae,primates,mammalia,TRUE
124756,rhinopoma hardwickii,rhinopoma,rhinopomatidae,chiroptera,mammalia,TRUE
226571,rhinosciurus laticaudatus,rhinosciurus,sciuridae,rodentia,mammalia,TRUE
381039,rhipidura fuliginosa,rhipidura,rhipiduridae,passeriformes,aves,TRUE
53275,rhizomys pruinosus,rhizomys,spalacidae,rodentia,mammalia,TRUE
146130,rhizomys sinensis,rhizomys,spalacidae,rodentia,mammalia,TRUE
153298,rhogeessa parvula,rhogeessa,vespertilionidae,chiroptera,mammalia,TRUE
153299,rhogeessa tumida,rhogeessa,vespertilionidae,chiroptera,mammalia,TRUE
186474,rhombomys opimus,rhombomys,muridae,rodentia,mammalia,TRUE
443810,rhombosolea tapirina,rhombosolea,rhombosoleidae,pleuronectiformes,actinopteri,TRUE
1149666,rhopocichla atriceps,rhopocichla,timaliidae,passeriformes,aves,TRUE
195333,rhynchobatus djiddensis,rhynchobatus,rhynchobatidae,rhinopristiformes,chondrichthyes,TRUE
249017,rhynchonycteris naso,rhynchonycteris,emballonuridae,chiroptera,mammalia,TRUE
30466,rhynchotus rufescens,rhynchotus,tinamidae,tinamiformes,aves,TRUE
338556,rieppeleon brevicaudatus,rieppeleon,chamaeleonidae,squamata,lepidosauria,TRUE
317125,riparia paludicola,riparia,hirundinidae,passeriformes,aves,TRUE
88110,riparia riparia,riparia,hirundinidae,passeriformes,aves,TRUE
75485,rissa tridactyla,rissa,laridae,charadriiformes,aves,TRUE
69158,rodentia sp.,,,rodentia,mammalia,TRUE
9407,rousettus aegyptiacus,rousettus,pteropodidae,chiroptera,mammalia,TRUE
58083,rousettus amplexicaudatus,rousettus,pteropodidae,chiroptera,mammalia,TRUE
9408,rousettus leschenaultii,rousettus,pteropodidae,chiroptera,mammalia,TRUE
77223,rousettus madagascariensis,rousettus,pteropodidae,chiroptera,mammalia,TRUE
1898393,rousettus sp.,rousettus,pteropodidae,chiroptera,mammalia,TRUE
43328,rucervus duvaucelii,rucervus,cervidae,artiodactyla,mammalia,TRUE
72545,rupicapra pyrenaica,rupicapra,bovidae,artiodactyla,mammalia,TRUE
130898,rupicapra rupicapra,rupicapra,bovidae,artiodactyla,mammalia,TRUE
34869,rupicapra rupicapra,rupicapra,bovidae,artiodactyla,mammalia,TRUE
81879,rupicola rupicola,rupicola,cotingidae,passeriformes,aves,TRUE
2709556,rupornis magnirostris,rupornis,accipitridae,accipitriformes,aves,TRUE
1088129,rusa alfredi,rusa,cervidae,artiodactyla,mammalia,TRUE
1088130,rusa timorensis,rusa,cervidae,artiodactyla,mammalia,TRUE
662561,rusa unicolor,rusa,cervidae,artiodactyla,mammalia,TRUE
399782,rusa unicolor,rusa,cervidae,artiodactyla,mammalia,TRUE
48668,rutilus rutilus,rutilus,leuciscidae,cypriniformes,actinopteri,TRUE
150086,ruwenzorisorex suncoides,ruwenzorisorex,soricidae,eulipotyphla,mammalia,TRUE
227184,rynchops niger,rynchops,laridae,charadriiformes,aves,TRUE
