tax_id,name
891585,Chiroptera sp. BOLD:AAF5805
1067774,Chiroptera sp. BOLD:AAC9992
1067775,Chiroptera sp. BOLD:AAD1297
974305,Chiroptera sp. BOLD:AAF1080
2748641,Petaurus sp. 6_M3022
1093929,Microperoryctes sp. RWM-2011
976667,Soricomorpha sp. BOLD:AAB0530
974272,Chiroptera sp. BOLD:AAA6103
816552,Carnivora sp. BOLD:AAJ7207
974304,Chiroptera sp. BOLD:AAE8331
816768,Chiroptera sp. BOLD:AAC4219
816776,Chiroptera sp. BOLD:AAD7561
1067779,Chiroptera sp. BOLD:AAE6670
974269,Chiroptera sp. BOLD:AAA5412
915894,Chiroptera sp. BOLD:AAA1268
915900,Chiroptera sp. BOLD:AAA2244
176119,Potamogale velox
816774,Chiroptera sp. BOLD:AAD6797
974265,Chiroptera sp. BOLD:AAA2961
915906,Chiroptera sp. BOLD:AAA2579
251093,Elephas antiquus
154955,Planigale sp. WAM_M47329
816539,Carnivora sp. BOLD:AAC2892
816761,Chiroptera sp. BOLD:AAC1210
1067778,Chiroptera sp. BOLD:AAD8132
974262,Chiroptera sp. BOLD:AAA1564
1068292,Primates sp. BOLD:AAC7735
176108,Chrysospalax trevelyani
64008,Planigale sp. 1
816784,Chiroptera sp. BOLD:AAI8257
976300,Primates sp. BOLD:AAE4744
2748639,Petaurus sp. NT007
30671,Setonix sp.
976669,Soricomorpha sp. BOLD:AAN2891
816760,Chiroptera sp. BOLD:AAC1209
915922,Chiroptera sp. BOLD:AAA9642
915909,Chiroptera sp. BOLD:AAA2705
974331,Chiroptera sp. BOLD:AAN9771
1068516,Artiodactyla sp. BOLD:AAF0651
816758,Chiroptera sp. BOLD:AAB9974
915905,Chiroptera sp. BOLD:AAA2524
915899,Chiroptera sp. BOLD:AAA2243
816535,Carnivora sp. BOLD:AAA1542
974056,Carnivora sp. BOLD:AAA9549
816770,Chiroptera sp. BOLD:AAC5514
1067772,Chiroptera sp. BOLD:AAC1299
915925,Chiroptera sp. BOLD:AAB5595
1985243,Planigale sp. PLANIMW996
816550,Carnivora sp. BOLD:AAJ1863
974294,Chiroptera sp. BOLD:AAC3742
915926,Chiroptera sp. BOLD:AAB6222
974282,Chiroptera sp. BOLD:AAB5807
974314,Chiroptera sp. BOLD:AAN2509
143300,Euphractus sexcinctus
924838,Soricomorpha sp. BOLD:AAD1372
974336,Chiroptera sp. BOLD:AAO1562
915903,Chiroptera sp. BOLD:AAA2332
974300,Chiroptera sp. BOLD:AAD6578
891576,Chiroptera sp. BOLD:AAC8422
974323,Chiroptera sp. BOLD:AAN2861
974277,Chiroptera sp. BOLD:AAB1868
2748640,Petaurus sp. M0405
816740,Chiroptera sp. BOLD:AAA7783
915931,Chiroptera sp. BOLD:AAD9402
974334,Chiroptera sp. BOLD:AAO0822
976666,Soricomorpha sp. BOLD:AAB0010
924837,Soricomorpha sp. BOLD:AAD0932
974337,Chiroptera sp. BOLD:AAO1567
816759,Chiroptera sp. BOLD:AAC0085
974285,Chiroptera sp. BOLD:AAB6408
974332,Chiroptera sp. BOLD:AAN9773
1068293,Primates sp. BOLD:AAD0215
915850,Carnivora sp. BOLD:AAJ1637
1067756,Carnivora sp. BOLD:AAD6819
915902,Chiroptera sp. BOLD:AAA2300
816730,Chiroptera sp. BOLD:AAA2242
816778,Chiroptera sp. BOLD:AAD8838
974268,Chiroptera sp. BOLD:AAA4512
976302,Primates sp. BOLD:AAO0053
948949,Artiodactyla sp. BOLD:AAF1037
976670,Soricomorpha sp. BOLD:AAN9225
974325,Chiroptera sp. BOLD:AAN3259
974329,Chiroptera sp. BOLD:AAN4101
183750,Tolypeutes tricinctus
2766929,Planigale sp. 2
974057,Carnivora sp. BOLD:AAC5017
816775,Chiroptera sp. BOLD:AAD6799
915912,Chiroptera sp. BOLD:AAA4504
974297,Chiroptera sp. BOLD:AAC8894
915935,Chiroptera sp. BOLD:AAM2888
974283,Chiroptera sp. BOLD:AAB5823
232336,Planigale sp. HHAM-2003
1985242,Planigale sp. WAM47329
1067753,Carnivora sp. BOLD:AAA3869
974058,Carnivora sp. BOLD:AAC8458
974298,Chiroptera sp. BOLD:AAC9705
915917,Chiroptera sp. BOLD:AAA6499
1067773,Chiroptera sp. BOLD:AAC7539
974296,Chiroptera sp. BOLD:AAC5425
320554,Cryptonanus unduaviensis
816540,Carnivora sp. BOLD:AAC5230
816549,Carnivora sp. BOLD:AAF4913
1090583,Insectivora sp. 10ZRD#32
816734,Chiroptera sp. BOLD:AAA3386
816744,Chiroptera sp. BOLD:AAA9952
816777,Chiroptera sp. BOLD:AAD7720
915923,Chiroptera sp. BOLD:AAB2781
1067784,Chiroptera sp. BOLD:AAU3777
915896,Chiroptera sp. BOLD:AAA2133
183747,Zaedyus pichiy
816736,Chiroptera sp. BOLD:AAA4283
816772,Chiroptera sp. BOLD:AAC9465
816782,Chiroptera sp. BOLD:AAI3440
915921,Chiroptera sp. BOLD:AAA9061
915910,Chiroptera sp. BOLD:AAA4162
974293,Chiroptera sp. BOLD:AAC3741
332473,Macropus sp. MG002
974062,Carnivora sp. BOLD:AAN3846
1067759,Carnivora sp. BOLD:AAU5960
974339,Chiroptera sp. BOLD:AAO1832
816783,Chiroptera sp. BOLD:AAI6650
71387,Antechinus sp.
1985246,Planigale sp. WAM28097
1985247,Planigale sp. PLANIMWBIS
816729,Chiroptera sp. BOLD:AAA1667
816766,Chiroptera sp. BOLD:AAC2946
974322,Chiroptera sp. BOLD:AAN2818
1067769,Chiroptera sp. BOLD:AAA9800
976301,Primates sp. BOLD:AAJ7304
915904,Chiroptera sp. BOLD:AAA2396
1067781,Chiroptera sp. BOLD:AAK8797
974270,Chiroptera sp. BOLD:AAA5902
974259,Chiroptera sp. BOLD:AAA0003
974263,Chiroptera sp. BOLD:AAA2245
816536,Carnivora sp. BOLD:AAA5637
924841,Soricomorpha sp. BOLD:AAI6014
816756,Chiroptera sp. BOLD:AAB8126
816787,Chiroptera sp. BOLD:AAK7760
974319,Chiroptera sp. BOLD:AAN2670
974320,Chiroptera sp. BOLD:AAN2671
974333,Chiroptera sp. BOLD:AAN9981
1985241,Planigale sp. WAM26905
1985245,Planigale sp. PLANIGP279
232337,Sminthopsis sp. HHAM-2003
1985250,Ningaui sp. PLANIMW851
924729,Rodentia sp. BOLD:AAM0602
854222,Rodentia sp. BOLD:AAA1283
854258,Rodentia sp. BOLD:AAA8528
854312,Rodentia sp. BOLD:AAD3947
854328,Rodentia sp. BOLD:AAE6391
1849957,Doedicurus sp.
976566,Rodentia sp. BOLD:AAE7394
1778002,Cryptonanus sp. MZUSP35409
938160,Thylamys sp. MVZ119913
924720,Rodentia sp. BOLD:AAD6195
924725,Rodentia sp. BOLD:AAF6153
976558,Rodentia sp. BOLD:AAB9152
976571,Rodentia sp. BOLD:AAN2772
854252,Rodentia sp. BOLD:AAA6735
854281,Rodentia sp. BOLD:AAB6915
1068326,Rodentia sp. BOLD:AAC3783
854337,Rodentia sp. BOLD:AAF8020
1775246,Amblysomus sp. UM
1660243,Cryptonanus sp. RGR-2015
924713,Rodentia sp. BOLD:AAA9415
976551,Rodentia sp. BOLD:AAA8375
976562,Rodentia sp. BOLD:AAD3946
854274,Rodentia sp. BOLD:AAB4950
854301,Rodentia sp. BOLD:AAC8259
829849,Lagomorpha sp. BOLD:AAC0559
483508,Elephantulus sp. HS451
938161,Thylamys sp. MVZ137585
924717,Rodentia sp. BOLD:AAB9079
976568,Rodentia sp. BOLD:AAK8349
854259,Rodentia sp. BOLD:AAA8529
854314,Rodentia sp. BOLD:AAD5688
1002699,Marmosops sp. AVB-2011
924706,Rodentia sp. BOLD:AAA3831
924726,Rodentia sp. BOLD:AAH3526
924731,Rodentia sp. BOLD:AAM1970
976582,Rodentia sp. BOLD:AAN9308
854223,Rodentia sp. BOLD:AAA1515
854268,Rodentia sp. BOLD:AAB4118
854294,Rodentia sp. BOLD:AAC2731
1240106,Rodentia sp. IN-2012 (III-2)
976578,Rodentia sp. BOLD:AAN3831
1068318,Rodentia sp. BOLD:AAA3192
1068321,Rodentia sp. BOLD:AAB4251
854317,Rodentia sp. BOLD:AAD9744
854330,Rodentia sp. BOLD:AAE8215
854334,Rodentia sp. BOLD:AAF2420
829853,Lagomorpha sp. BOLD:AAI0878
854266,Rodentia sp. BOLD:AAB4116
854315,Rodentia sp. BOLD:AAD6064
854341,Rodentia sp. BOLD:AAJ3129
854250,Rodentia sp. BOLD:AAA6285
1068325,Rodentia sp. BOLD:AAC0437
854307,Rodentia sp. BOLD:AAD0096
403081,Elephantulus sp. karoensis
924714,Rodentia sp. BOLD:AAB2209
924733,Rodentia sp. BOLD:AAM4143
854264,Rodentia sp. BOLD:AAA9927
854297,Rodentia sp. BOLD:AAC7959
1068328,Rodentia sp. BOLD:AAE8241
854311,Rodentia sp. BOLD:AAD2401
854228,Rodentia sp. BOLD:AAA2050
854309,Rodentia sp. BOLD:AAD0505
854310,Rodentia sp. BOLD:AAD1705
854336,Rodentia sp. BOLD:AAF7215
854299,Rodentia sp. BOLD:AAC8257
975609,Lagomorpha sp. BOLD:AAN2686
1955401,Euroscaptor orlovi
924709,Rodentia sp. BOLD:AAA5166
924728,Rodentia sp. BOLD:AAK7585
854292,Rodentia sp. BOLD:AAC2507
854338,Rodentia sp. BOLD:AAH9234
286599,Dasypus sp. VJL-2004
151031,Rhynchocyon sp. OM2001
182677,Neurotrichus gibbsii
924727,Rodentia sp. BOLD:AAI4357
1240107,Rodentia sp. IN-2012 (VI)
976548,Rodentia sp. BOLD:AAA7576
976550,Rodentia sp. BOLD:AAA8192
854225,Rodentia sp. BOLD:AAA1667
854233,Rodentia sp. BOLD:AAA3925
854324,Rodentia sp. BOLD:AAE2617
1811496,Doedicurus sp. FD-2016a
30672,Didelphis sp.
854249,Rodentia sp. BOLD:AAA6284
237659,Rhynchocyon sp. CJD-2003
924721,Rodentia sp. BOLD:AAE6361
854247,Rodentia sp. BOLD:AAA5392
854251,Rodentia sp. BOLD:AAA6286
854282,Rodentia sp. BOLD:AAB7894
854302,Rodentia sp. BOLD:AAC9049
1002721,Tupaiidae sp. AVB-2011
2747329,Marmosa phaea
1955400,Euroscaptor kuznetsovi
924718,Rodentia sp. BOLD:AAC0192
854227,Rodentia sp. BOLD:AAA2044
854280,Rodentia sp. BOLD:AAB6914
854287,Rodentia sp. BOLD:AAC0638
2747330,Marmosa rapposa
854234,Rodentia sp. BOLD:AAA3926
854239,Rodentia sp. BOLD:AAA3962
854254,Rodentia sp. BOLD:AAA6738
1068320,Rodentia sp. BOLD:AAA7577
854329,Rodentia sp. BOLD:AAE6396
1775245,Amblysomus sp. NF
976534,Rodentia sp. BOLD:AAA1280
976536,Rodentia sp. BOLD:AAA1289
976541,Rodentia sp. BOLD:AAA3325
976547,Rodentia sp. BOLD:AAA7363
976559,Rodentia sp. BOLD:AAC4161
854276,Rodentia sp. BOLD:AAB5480
854298,Rodentia sp. BOLD:AAC8007
829845,Lagomorpha sp. BOLD:AAA4521
2747328,Marmosa perplexa
924732,Rodentia sp. BOLD:AAM3251
976535,Rodentia sp. BOLD:AAA1281
854237,Rodentia sp. BOLD:AAA3929
854240,Rodentia sp. BOLD:AAA4203
854263,Rodentia sp. BOLD:AAA9926
854271,Rodentia sp. BOLD:AAB4790
854288,Rodentia sp. BOLD:AAC1366
854304,Rodentia sp. BOLD:AAC9412
2747326,Marmosa meridae
854285,Rodentia sp. BOLD:AAC0405
854321,Rodentia sp. BOLD:AAE0655
1068055,Lagomorpha sp. BOLD:AAV6889
829846,Lagomorpha sp. BOLD:AAB8771
30574,Dasypus sp.
854262,Rodentia sp. BOLD:AAA9925
1068322,Rodentia sp. BOLD:AAB6051
854340,Rodentia sp. BOLD:AAI9983
854342,Rodentia sp. BOLD:AAJ3874
829851,Lagomorpha sp. BOLD:AAD2035
1932376,Cryptonanus sp. M1461
938159,Thylamys sp. MVZ116614
924708,Rodentia sp. BOLD:AAA5163
976555,Rodentia sp. BOLD:AAB3551
976565,Rodentia sp. BOLD:AAE1184
854224,Rodentia sp. BOLD:AAA1615
854255,Rodentia sp. BOLD:AAA7575
1068315,Rodentia sp. BOLD:AAA1284
1068316,Rodentia sp. BOLD:AAA1286
854326,Rodentia sp. BOLD:AAE4637
932623,Cryptonanus sp. SSL-2010
976576,Rodentia sp. BOLD:AAN3747
906621,Rodentia sp. MXTOP592-09
1523452,Monodelphis sp. 2 SEP-2014
854267,Rodentia sp. BOLD:AAB4117
1068317,Rodentia sp. BOLD:AAA2045
854339,Rodentia sp. BOLD:AAI4890
1240105,Rodentia sp. IN-2012 (III-1)
854346,Rodentia sp. BOLD:AAK8343
403079,Elephantulus sp. HAS-2006-1
938162,Thylamys sp. MVZ137896
976557,Rodentia sp. BOLD:AAB6233
976563,Rodentia sp. BOLD:AAD6884
854229,Rodentia sp. BOLD:AAA2051
854241,Rodentia sp. BOLD:AAA4204
829847,Lagomorpha sp. BOLD:AAC0557
829848,Lagomorpha sp. BOLD:AAC0558
976539,Rodentia sp. BOLD:AAA2248
854253,Rodentia sp. BOLD:AAA6737
854303,Rodentia sp. BOLD:AAC9411
1090577,Elephantulus sp. 07ZR7#22
713130,Monodelphis sp. BAC-2007b
2747327,Marmosa parda
2004349,Stephanorhinus cf. kirchbergensis PH-2017
976573,Rodentia sp. BOLD:AAN2997
854275,Rodentia sp. BOLD:AAB5065
854327,Rodentia sp. BOLD:AAE6188
1068053,Lagomorpha sp. BOLD:AAB1294
829852,Lagomorpha sp. BOLD:AAI0224
1484054,Thylamys sp. REP-2014
976574,Rodentia sp. BOLD:AAN3226
854257,Rodentia sp. BOLD:AAA8527
854261,Rodentia sp. BOLD:AAA9317
854277,Rodentia sp. BOLD:AAB6081
854290,Rodentia sp. BOLD:AAC1498
854308,Rodentia sp. BOLD:AAD0504
854345,Rodentia sp. BOLD:AAK6199
854347,Rodentia sp. BOLD:AAL1321
924707,Rodentia sp. BOLD:AAA3964
854230,Rodentia sp. BOLD:AAA3428
854322,Rodentia sp. BOLD:AAE1436
990092,Monodelphis sp. C SeSo-2011
1967474,Musteloidea sp. EG-2017
924716,Rodentia sp. BOLD:AAB6757
924719,Rodentia sp. BOLD:AAC2628
976538,Rodentia sp. BOLD:AAA2043
976554,Rodentia sp. BOLD:AAB2455
976570,Rodentia sp. BOLD:AAN2513
854244,Rodentia sp. BOLD:AAA5389
854335,Rodentia sp. BOLD:AAF6137
854343,Rodentia sp. BOLD:AAK3139
363580,Elephas sp. NHMC 20.2.2.1
1523453,Monodelphis sp. 4 SEP-2014
976537,Rodentia sp. BOLD:AAA1671
976543,Rodentia sp. BOLD:AAA5588
976553,Rodentia sp. BOLD:AAB2454
854221,Rodentia sp. BOLD:AAA1235
854260,Rodentia sp. BOLD:AAA8775
2546663,Glyptodon sp. SLP-2019
182682,Desmana moschata
924722,Rodentia sp. BOLD:AAF4884
854248,Rodentia sp. BOLD:AAA5393
1975613,Mammuthus sp. Bechan Cave
1090582,Rodentia sp. 09ZRD#49
924724,Rodentia sp. BOLD:AAF5824
976545,Rodentia sp. BOLD:AAA5591
976585,Rodentia sp. BOLD:AAO7242
854246,Rodentia sp. BOLD:AAA5391
1068319,Rodentia sp. BOLD:AAA3869
2233522,Microgale sp. MV-2018
854278,Rodentia sp. BOLD:AAB6500
924723,Rodentia sp. BOLD:AAF4982
976540,Rodentia sp. BOLD:AAA2987
976575,Rodentia sp. BOLD:AAN3472
854318,Rodentia sp. BOLD:AAE0402
854305,Rodentia sp. BOLD:AAC9413
565105,Monodelphis sp. D8
854265,Rodentia sp. BOLD:AAB4115
854293,Rodentia sp. BOLD:AAC2730
1523451,Monodelphis sp. 1 SEP-2014
261759,Pteropodidae sp. TTS-2004
924735,Rodentia sp. BOLD:AAN0005
1240108,Rodentia sp. IN-2012 (X)
976542,Rodentia sp. BOLD:AAA4852
976579,Rodentia sp. BOLD:AAN4160
854235,Rodentia sp. BOLD:AAA3927
854269,Rodentia sp. BOLD:AAB4119
854286,Rodentia sp. BOLD:AAC0624
854320,Rodentia sp. BOLD:AAE0654
976549,Rodentia sp. BOLD:AAA7810
854238,Rodentia sp. BOLD:AAA3931
854313,Rodentia sp. BOLD:AAD4554
114415,Mogera imaizumii
976546,Rodentia sp. BOLD:AAA6466
976581,Rodentia sp. BOLD:AAN9282
854245,Rodentia sp. BOLD:AAA5390
854279,Rodentia sp. BOLD:AAB6913
990093,Monodelphis sp. D SeSo-2011
2747325,Marmosa limae
976572,Rodentia sp. BOLD:AAN2773
854306,Rodentia sp. BOLD:AAD0095
854331,Rodentia sp. BOLD:AAE8763
854332,Rodentia sp. BOLD:AAE9374
1068054,Lagomorpha sp. BOLD:AAC0555
182673,Scapanus latimanus
854270,Rodentia sp. BOLD:AAB4789
854289,Rodentia sp. BOLD:AAC1367
1068324,Rodentia sp. BOLD:AAB6333
1068327,Rodentia sp. BOLD:AAD7335
1068330,Rodentia sp. BOLD:AAV6426
829850,Lagomorpha sp. BOLD:AAD2034
213657,Elephantulus sp. VB001
182668,Uropsilus andersoni
976560,Rodentia sp. BOLD:AAC7988
976567,Rodentia sp. BOLD:AAI8143
976584,Rodentia sp. BOLD:AAO0861
854256,Rodentia sp. BOLD:AAA7580
854300,Rodentia sp. BOLD:AAC8258
1851651,Mammuthus sp.
924712,Rodentia sp. BOLD:AAA8842
976552,Rodentia sp. BOLD:AAB2207
976556,Rodentia sp. BOLD:AAB6079
976564,Rodentia sp. BOLD:AAE1183
976577,Rodentia sp. BOLD:AAN3804
976580,Rodentia sp. BOLD:AAN4251
854296,Rodentia sp. BOLD:AAC7382
854319,Rodentia sp. BOLD:AAE0514
854323,Rodentia sp. BOLD:AAE1437
2682740,Loxodonta environmental sample
924704,Rodentia sp. BOLD:AAA1748
976569,Rodentia sp. BOLD:AAM5468
854226,Rodentia sp. BOLD:AAA1699
854243,Rodentia sp. BOLD:AAA5388
924711,Rodentia sp. BOLD:AAA8841
924715,Rodentia sp. BOLD:AAB2210
854236,Rodentia sp. BOLD:AAA3928
1068323,Rodentia sp. BOLD:AAB6080
906620,Rodentia sp. MXTOP112-09
703571,Hippidion devillei
924710,Rodentia sp. BOLD:AAA8157
976561,Rodentia sp. BOLD:AAC8705
854242,Rodentia sp. BOLD:AAA5168
854284,Rodentia sp. BOLD:AAC0404
854291,Rodentia sp. BOLD:AAC2060
1068329,Rodentia sp. BOLD:AAJ2224
854316,Rodentia sp. BOLD:AAD8817
854344,Rodentia sp. BOLD:AAK5957
403082,Elephantulus sp. capensis
1158972,Soricidae sp. BOLD:AAA8615
478826,Elephantulus sp. HAS-2007
2747331,Marmosa rutteri
182670,Uropsilus investigator
924730,Rodentia sp. BOLD:AAM1742
924734,Rodentia sp. BOLD:AAM5477
854231,Rodentia sp. BOLD:AAA3565
854232,Rodentia sp. BOLD:AAA3870
854273,Rodentia sp. BOLD:AAB4792
854295,Rodentia sp. BOLD:AAC5876
854325,Rodentia sp. BOLD:AAE4464
854333,Rodentia sp. BOLD:AAE9422
1833876,Geogale sp. KME-2016a
924703,Rodentia sp. BOLD:AAA1516
924705,Rodentia sp. BOLD:AAA2984
976544,Rodentia sp. BOLD:AAA5589
976583,Rodentia sp. BOLD:AAO0857
854272,Rodentia sp. BOLD:AAB4791
403080,Elephantulus sp. HAS-2006-2
1649344,Crocidura newmarki
1868626,Crocidura aff. suaveolens
2742373,Myotis cf. mystacinus ZMB Mam 108460
2742376,Myotis cf. davidii ZMB Mam 108472
159324,Myotis dasycneme
436904,Otomops cf. formosus
157961,Hipposideros bicolor
2735206,Hipposideros caffer complex sp. lineage 7
2735210,Hipposideros ruber complex sp. lineage 4
867823,Hipposideros cf. ater CMF-2010
330605,Equus sp. KU51467
1967462,Procyonidae sp. EG-2017
2742340,Myotis cf. davidii ZMB Mam 108342
2742405,Myotis cf. mystacinus ZMB Mam 108549
2748575,Myotis cf. annectans MNR-2020
159333,Myotis ruber
2735189,Doryrhina cf. camerunensis TD-2020
310265,Equus sp. BER04
1415661,Uropsilus sp. 2 TW-2013
1748406,Euroscaptor sp. AB-2015
2742342,Myotis cf. davidii ZMB Mam 108348
2742352,Myotis cf. davidii ZMB Mam 108363
2742385,Myotis cf. davidii ZMB Mam 108518
1393937,Myotis cf. ater MR-2013
1393939,Myotis cf. laniger MR-2013
2735205,Hipposideros caffer complex sp. lineage 6
330631,Equus sp. YG130.3
330639,Hippidion sp. MLP6-272
189736,Manis sp. CP2002
1649345,Crocidura mdumai
2555616,Crocidura cf. theresae JJA-2019
214456,Crocidura cf. batesi
148980,Suncus dayi
2742327,Myotis cf. mystacinus ZMB Mam 108535
2742333,Myotis cf. davidii ZMB Mam 108582
2742350,Myotis cf. davidii ZMB Mam 108359
2742354,Myotis cf. davidii ZMB Mam 108365
2596768,Nycteris cf. thebaica 3 TD-2019
2596773,Nycteris macrotis complex sp. 3 TD-2019
2596774,Nycteris nana complex sp. 1 TD-2019
330611,Equus sp. P95.1.12
1983334,Equus sp. RAM DhPg-8 2993.1
148981,Suncus infinitesimus
144776,Sorex longirostris
176849,Uropsilus sp.
183555,Pipistrellus maderensis
2742359,Myotis cf. davidii ZMB Mam 108406
330624,Equus sp. PIN3659_6
2691962,Ochotona aff. curzoniae/nubrica 10.30_38
463581,Sorex rohweri
105687,Erinaceus ecaudatus
2742324,Myotis cf. davidii ZMB Mam 108525
2742331,Myotis cf. davidii ZMB Mam 108423
2742387,Myotis cf. davidii ZMB Mam 108522
159330,Myotis muricola
330593,Equus sp. EK-253/556
330606,Equus sp. KU62158
174885,Ochotona gloveri
458292,Crocidura cf. obscurior sp1
150086,Ruwenzorisorex suncoides
2588394,Blarinella cf. quadraticauda KIZ 0509420
144778,Sorex ugyunak
1752044,Mogera sp. FH-2015
2742332,Myotis cf. davidii ZMB Mam 108424
1007693,Myotis cf. ater BOLD:AAA8748
2742409,Myotis cf. mystacinus ZMB Mam 108553
1195384,Myotis cf. aurascens
2742326,Myotis cf. mystacinus ZMB Mam 108592
310263,Equus sp. BER01
330621,Equus sp. PIN-3654-121
330623,Equus sp. PIN-3751-151
49127,Manis sp.
2742320,Myotis cf. mystacinus ZMB Mam 108537
2748576,Myotis cf. frater MNR-2020
138979,Myotis macropus
330612,Equus sp. P95.2.29
158376,Equus sp. CAV5
703576,Equus sp. LLO-2009a
2691967,Ochotona aff. curzoniae/nubrica 11.26_Lb3333P8
174883,Ochotona brookei
214459,Crocidura cf. goliath
2565832,Uropsilus sp. K TW-2018
2742358,Myotis cf. mystacinus ZMB Mam 108403
2742396,Myotis cf. mystacinus ZMB Mam 108539
2742386,Myotis cf. mystacinus ZMB Mam 108519
153286,Myotis nigricans
2596772,Nycteris macrotis complex sp. 2 TD-2019
330591,Equus sp. CMN MgVo-3-85-60
1975661,Scotoecus cf. hirundo AN-2017
1195385,Pipistrellus cf. kuhlii
2742344,Myotis cf. davidii ZMB Mam 108353
2742369,Myotis cf. davidii ZMB Mam 108417
2742370,Myotis cf. davidii ZMB Mam 108418
2742403,Myotis cf. mystacinus ZMB Mam 108547
867856,Myotis cf. laniger CMF-2010
310269,Equus sp. BER10
1682416,(Equus asinus x Equus caballus) x Equus asinus
1003855,Tupaia sp. BOLD:AAH4127
2448639,Crocidura cf. longipes MNHN-ZM-2013-868/KDF17
144777,Sorex tenellus
2742382,Myotis cf. mystacinus ZMB Mam 108515
1239424,Myotis cf. californicus
867855,Myotis cf. ater CMF-2010
159337,Myotis yumanensis
386773,Myotis cf. muricola
2603855,Nycteris thebaica complex sp. 2 TD-2019
330632,Equus sp. YG150.82
310268,Equus sp. BER07
330599,Equus sp. IEM-202-847
320634,Equus sp. J009
379505,Equus cf. hydruntinus
1917492,Uropsilus sp. 1 KH-2016
2742401,Myotis cf. mystacinus ZMB Mam 108545
187014,Myotis macrodactylus
2596770,Nycteris arge complex sp. 2 TD-2019
330603,Equus sp. IEM_200_483
983522,Sylvilagus audubonii/nuttallii
2546665,Scelidotherium sp. SLP-2019
2742351,Myotis cf. davidii ZMB Mam 108362
2742360,Myotis cf. davidii ZMB Mam 108407
2742388,Myotis cf. davidii ZMB Mam 108523
2742410,Myotis cf. mystacinus ZMB Mam 108554
1239425,Myotis cf. keaysi
1007698,Myotis cf. muricola BOLD:AAA8748
187006,Tadarida insignis
2735190,Hipposideros cf. bicolor TD-2020
2603854,Nycteris thebaica complex sp. 1 TD-2019
1703867,Equus cf. lambei MS352
330944,Hippidion sp. CDM28/6c-780
227858,Manis sp. JG-2003
497749,Manis sp. DMR-2008
1427121,Sylvisorex cf. vulcanorum 1 TCD-2013
389268,Uropsilus sp. SSD-2006
2748577,Pipistrellus cf. ceylonicus MNR-2020
2742363,Myotis cf. davidii ZMB Mam 108411
2742371,Myotis cf. davidii ZMB Mam 108419
2742394,Myotis cf. mystacinus ZMB Mam 108532
2742397,Myotis cf. mystacinus ZMB Mam 108540
376141,Myotis ater
2596775,Nycteris nana complex sp. 2 TD-2019
330598,Equus sp. IEM-202-279
50379,Sylvilagus obscurus
389337,Crocidura orientalis
2742323,Myotis cf. davidii ZMB Mam 108586
2742328,Myotis cf. mystacinus ZMB Mam 108536
2742348,Myotis cf. davidii ZMB Mam 108357
2742372,Myotis cf. davidii ZMB Mam 108427
2742381,Myotis cf. mystacinus ZMB Mam 108514
2742400,Myotis cf. mystacinus ZMB Mam 108544
2742411,Myotis cf. davidii ZMB Mam 108556
1393940,Myotis cf. longipes MR-2013
2735209,Hipposideros ruber complex sp. lineage 2
330622,Equus sp. PIN-3659-1
974257,Cetacea sp. BOLD:AAN3889
177183,Eptesicus brasiliensis
2742345,Myotis cf. davidii ZMB Mam 108354
2742347,Myotis cf. davidii ZMB Mam 108356
1380905,Chaerephon pumilus s.l. TN-2013
330625,Equus sp. SMNS
561558,Crocidura cf. bottegi
148978,Crocidura roosevelti
1986509,Murina cf. eleryi PS120928.1
649740,Eumops bonariensis
2596777,Nycteris thebaica complex sp. 4 TD-2019
656092,Crocidura zaodon
2448644,Crocidura cf. longipes MNHN-ZM-2013-877/KOG12
126320,Sorex neomexicanus
2565828,Uropsilus sp. 3 TW-2018
1007692,Pipistrellus cf. tenuis BOLD:AAB2554
2093341,Glauconycteris cf. humeralis R13-98
433360,Rhogeessa velilla
2742375,Myotis cf. davidii ZMB Mam 108471
225400,Myotis davidii
2742404,Myotis cf. mystacinus ZMB Mam 108548
1004919,Myotis cf. nattereri TD-2011
2742330,Myotis cf. mystacinus ZMB Mam 108541
1167684,Murina cf. huttoni
867825,Hipposideros cf. cineraceus CMF-2010
157966,Equus sp. CAV2
310270,Equus sp. BER12
2448641,Crocidura cf. longipes MNHN-ZM-2013-870/MLT13
144773,Sorex portenkoi
2742349,Myotis cf. davidii ZMB Mam 108358
2742353,Myotis cf. davidii ZMB Mam 108364
2742368,Myotis cf. davidii ZMB Mam 108416
2742413,Myotis cf. mystacinus ZMB Mam 108569
1110707,Myotis cf. nattereri IC-2011
159332,Myotis oxyotus
2598438,Chaerephon cf. pumilus GIN-1704
2448875,Mops cf. nanulus DMR-2017
2735203,Hipposideros caffer complex sp. lineage 3
2735208,Hipposideros ruber complex sp. lineage 1
330628,Equus sp. VogIV-6671
310264,Equus sp. BER02
330638,Hippidion sp. CLS144887
73859,Lepus crawshayi
153291,Euderma maculatum
1986507,Murina cf. peninsularis PS.12.268
999954,Molossus cf. coibensis
315378,Sus philippensis x Sus barbatus
2565829,Uropsilus sp. B TW-2018
2742334,Myotis cf. davidii ZMB Mam 108603
2742356,Myotis cf. mystacinus ZMB Mam 108389
2742391,Myotis cf. davidii ZMB Mam 108528
2742412,Myotis cf. davidii ZMB Mam 108558
409038,Myotis riparius PS2
2735204,Hipposideros caffer complex sp. lineage 5
330601,Equus sp. IEM-205-6
